instance,|V|,|A|,|B|,T,model,cost,meters,tourMinutes,blocksMeters,blocksMinutes,numVisitedBlocks,numVisitedNodes,numOriginalVisitedNodes,numRepeatedNodes,numRepeatedArcs
33,340,115260,35,120.0,SOL-STATS,145.0,29843.0,44.7645,12516.0,75.09600000000003,31,92,814,61,9
34,626,391250,35,120.0,SOL-STATS,104.0,22329.0,33.4935,14404.0,86.42400000000002,30,108,606,49,4
35,279,77562,35,120.0,SOL-STATS,127.0,21559.0,32.33850000000001,13735.0,82.41,33,77,513,35,4
36,397,157212,40,120.0,SOL-STATS,166.0,33614.0,50.42100000000001,11348.0,68.08800000000001,34,81,879,101,4
37,510,259590,40,120.0,SOL-STATS,140.0,22575.0,33.8625,14335.0,86.01,31,97,549,81,5
38,488,237656,40,120.0,SOL-STATS,129.0,32807.0,49.21050000000001,11699.0,70.194,34,113,900,167,23
39,422,177662,40,120.0,SOL-STATS,142.0,19477.0,29.215500000000006,15063.0,90.378,34,91,513,90,1
3,45,1980,5,120.0,SOL-STATS,19.0,19440.0,29.160000000000004,1338.0,8.028,5,8,589,22,0
40,439,192282,40,120.0,SOL-STATS,137.0,27832.0,41.748000000000005,12942.0,77.65200000000002,32,94,761,66,0
41,438,191406,45,120.0,SOL-STATS,118.0,23286.0,34.929,14112.0,84.672,36,126,783,118,6
42,385,147840,45,120.0,SOL-STATS,165.0,21660.0,32.489999999999995,14508.0,87.04799999999999,37,117,544,53,6
43,380,144020,45,120.0,SOL-STATS,178.0,18030.0,27.045,15407.0,92.44199999999996,36,109,490,26,2
44,505,254520,45,120.0,SOL-STATS,144.0,27042.0,40.563,13198.0,79.188,33,83,762,68,0
45,533,283556,45,120.0,SOL-STATS,137.0,17657.0,26.485500000000002,15576.0,93.45600000000002,31,109,441,31,0
46,764,582932,50,120.0,SOL-STATS,158.0,23917.0,35.8755,13871.0,83.22600000000001,35,183,822,133,15
47,452,203852,50,120.0,SOL-STATS,161.0,20594.0,30.891000000000005,14623.0,87.73799999999997,41,107,566,66,18
48,777,602952,50,120.0,SOL-STATS,150.0,23554.0,35.331,13882.0,83.29200000000002,40,129,682,80,3
49,416,172640,50,120.0,SOL-STATS,178.0,21386.0,32.07899999999999,14631.0,87.78599999999999,39,132,600,29,5
4,51,2550,5,120.0,SOL-STATS,22.0,22825.0,34.2375,2573.0,15.437999999999999,5,10,615,6,0
50,447,199362,50,120.0,SOL-STATS,158.0,20894.0,31.340999999999994,14757.0,88.54199999999999,37,122,548,61,12
51,724,523452,55,120.0,SOL-STATS,174.0,22653.0,33.9795,14318.0,85.90800000000002,39,104,608,108,7
52,528,278256,55,120.0,SOL-STATS,173.0,28912.0,43.367999999999995,12680.0,76.07999999999998,37,134,878,94,19
53,640,408960,55,120.0,SOL-STATS,168.0,21181.0,31.771500000000003,14598.0,87.58800000000001,37,155,641,104,8
54,466,216690,55,120.0,SOL-STATS,166.0,19238.0,28.857,15107.0,90.642,40,184,513,153,46
55,519,268842,55,120.0,SOL-STATS,176.0,21202.0,31.802999999999997,14662.0,87.97199999999998,39,104,574,92,8
56,572,326612,60,120.0,SOL-STATS,172.0,22805.0,34.20750000000001,14142.0,84.852,39,169,762,113,0
57,569,323192,60,120.0,SOL-STATS,173.0,20237.0,30.355500000000006,14935.0,89.61000000000001,39,104,593,38,1
58,788,620156,60,120.0,SOL-STATS,178.0,22003.0,33.00450000000001,14498.0,86.988,37,105,587,70,2
59,536,286760,60,120.0,SOL-STATS,164.0,14233.0,21.349500000000006,16351.0,98.106,37,125,356,64,5
5,57,3192,5,120.0,SOL-STATS,27.0,19083.0,28.624499999999998,1167.0,7.002000000000001,5,7,517,1,0
60,582,338142,60,120.0,SOL-STATS,157.0,21429.0,32.1435,14621.0,87.72600000000001,35,169,758,113,13
61,650,421850,65,120.0,SOL-STATS,161.0,23573.0,35.35950000000001,14085.0,84.51,39,147,559,103,4
62,690,475410,65,120.0,SOL-STATS,205.0,24318.0,36.477000000000004,13876.0,83.25599999999999,40,122,760,117,2
63,834,694722,65,120.0,SOL-STATS,189.0,23372.0,35.05799999999999,14125.0,84.75,40,119,604,99,23
64,562,315282,65,120.0,SOL-STATS,172.0,13988.0,20.982,16335.0,98.01000000000002,40,146,403,67,26
65,694,480942,65,120.0,SOL-STATS,172.0,16671.0,25.006500000000003,15782.0,94.69200000000001,39,126,431,95,11
66,675,454950,70,120.0,SOL-STATS,160.0,14213.0,21.319500000000005,16409.0,98.45400000000002,41,105,385,66,13
67,786,617010,70,120.0,SOL-STATS,161.0,16873.0,25.3095,15743.0,94.45800000000004,44,137,446,95,33
68,979,957462,70,120.0,SOL-STATS,167.0,18983.0,28.474500000000006,14986.0,89.91599999999998,36,98,610,98,3
69,856,731880,70,120.0,SOL-STATS,64.0,17982.0,26.973,15343.0,92.05799999999999,19,81,435,71,0
6,104,10712,10,120.0,SOL-STATS,31.0,25023.0,37.5345,2878.0,17.268,10,25,734,66,0
70,713,507656,70,120.0,SOL-STATS,108.0,17891.0,26.8365,15419.0,92.51400000000002,30,103,559,74,3
71,740,546860,75,120.0,SOL-STATS,144.0,16719.0,25.078500000000005,15741.0,94.44600000000001,35,109,526,77,1
72,666,442890,75,120.0,SOL-STATS,196.0,17367.0,26.0505,15608.0,93.64800000000001,43,122,442,74,5
73,777,602952,75,120.0,SOL-STATS,185.0,17148.0,25.72200000000001,15597.0,93.582,38,148,612,77,1
74,715,510510,75,120.0,SOL-STATS,133.0,15818.0,23.727000000000004,15800.0,94.8,33,157,578,82,0
75,907,821742,75,120.0,SOL-STATS,119.0,17405.0,26.1075,14952.0,89.712,27,88,572,44,0
